cluster_group,name,rank,dist_to_centroid,trajectory_id,cluster_label,release_year,release_month,lat_30,lon_30,lat_50,lon_50,lat_100,lon_100,lat_150,lon_150,lat_180,lon_180
8,E0,8,0.041526528322602486,2210265,7,1996,1,5.2934923,-52.39097,5.864732,-53.253334,5.864732,-53.253334,5.864732,-53.253334,5.864732,-53.253334
8,E0,9,0.04159185642812511,2927875,7,1997,1,5.3403807,-52.392567,5.864732,-53.225857,5.864732,-53.225857,5.864732,-53.225857,5.864732,-53.225857
8,E0,10,0.04164632308675813,3557774,7,1997,11,5.3578215,-52.400753,5.864732,-53.23629,5.864732,-53.23629,5.864732,-53.23629,5.864732,-53.23629
8,E0,11,0.041707432381594474,2911318,7,1997,1,5.33245,-52.40501,5.864732,-53.2263,5.864732,-53.2263,5.864732,-53.2263,5.864732,-53.2263
8,E0,12,0.04171635804654211,2214189,7,1996,1,5.3110366,-52.416885,5.864732,-53.244484,5.864732,-53.244484,5.864732,-53.244484,5.864732,-53.244484
8,E0,13,0.0417256024457329,2928083,7,1997,1,5.3550286,-52.4084,5.864732,-53.2519,5.864732,-53.2519,5.864732,-53.2519,5.864732,-53.2519
8,E0,14,0.04177433582402583,2219131,7,1996,1,5.2903686,-52.400543,5.864732,-53.252182,5.864732,-53.252182,5.864732,-53.252182,5.864732,-53.252182
8,E0,15,0.0417939691263169,11640822,7,2009,1,5.329023,-52.371357,5.864732,-53.26227,5.864732,-53.26227,5.864732,-53.26227,5.864732,-53.26227
8,E0,16,0.04179607569692666,14521157,7,2012,12,5.338784,-52.412697,5.864765,-53.231747,5.864732,-53.231747,5.864732,-53.231747,5.864732,-53.231747
8,E0,17,0.041798144004170534,2210940,7,1996,1,5.3335023,-52.419388,5.864732,-53.24859,5.864732,-53.24859,5.864732,-53.24859,5.864732,-53.24859
8,E0,18,0.041878979815663415,2215198,7,1996,1,5.2877913,-52.39682,5.864732,-53.253498,5.864732,-53.253498,5.864732,-53.253498,5.864732,-53.253498
8,E0,19,0.04188181283481612,4318999,7,1998,12,5.3467355,-52.402782,5.864732,-53.226604,5.864732,-53.226604,5.864732,-53.226604,5.864732,-53.226604
8,E0,20,0.04204022697733451,2919722,7,1997,1,5.3207583,-52.386097,5.864732,-53.220398,5.864732,-53.220398,5.864732,-53.220398,5.864732,-53.220398
9,E1,1,0.027098802767576216,1440998,1,1995,1,3.5650501,-50.928303,3.95519,-51.116302,4.0383186,-51.116302,4.0383186,-51.116302,4.0383186,-51.116302
9,E1,2,0.02775085876551975,1449943,1,1995,1,3.5808992,-50.936253,3.95519,-51.120014,4.0383186,-51.120014,4.0383186,-51.120014,4.0383186,-51.120014
9,E1,3,0.027842699358617582,1445055,1,1995,1,3.5684516,-50.928967,3.95519,-51.113953,4.0383186,-51.113953,4.0383186,-51.113953,4.0383186,-51.113953
9,E1,4,0.03003395974138218,2983699,1,1997,2,3.5448637,-50.914967,3.955193,-51.102848,4.0383186,-51.102848,4.0383186,-51.102848,4.0383186,-51.102848
9,E1,5,0.03424476677236363,2986648,1,1997,2,3.5179932,-50.93867,3.9551904,-51.099903,4.0383186,-51.099903,4.0383186,-51.099903,4.0383186,-51.099903
9,E1,6,0.03442008372739147,847293,39,1994,3,3.6132607,-50.95982,3.955199,-51.1193,4.0383186,-51.1193,4.0383186,-51.1193,4.0383186,-51.1193
9,E1,7,0.03567607122204,2982742,1,1997,2,3.5277898,-50.9408,3.95519,-51.09396,4.0383186,-51.09396,4.0383186,-51.09396,4.0383186,-51.09396
9,E1,8,0.03741949712214792,849035,1,1994,3,3.6114295,-50.956963,3.9551964,-51.102383,4.0383186,-51.102383,4.0383186,-51.102383,4.0383186,-51.102383
9,E1,9,0.037902930278900765,2980672,1,1997,2,3.5730414,-50.92342,3.9551897,-51.080868,4.0383186,-51.080868,4.0383186,-51.080868,4.0383186,-51.080868
9,E1,10,0.04095546510470945,10172640,1,2007,1,3.65782,-50.929398,3.9552357,-51.09773,4.0383186,-51.09773,4.0383186,-51.09773,4.0383186,-51.09773
9,E1,11,0.041304586277943346,13312720,39,2011,4,3.5803063,-50.937042,4.0307856,-51.125504,4.0307856,-51.125504,4.0307856,-51.125504,4.0307856,-51.125504
9,E1,12,0.04143014686041489,14512582,1,2012,12,3.5700128,-50.885944,3.9551976,-51.070793,4.0383186,-51.070793,4.0383186,-51.070793,4.0383186,-51.070793
9,E1,13,0.041860682913934404,3676773,39,1998,1,3.5684104,-50.889565,4.0387454,-51.120945,4.0383186,-51.120945,4.0383186,-51.120945,4.0383186,-51.120945
9,E1,14,0.0418642165688278,14514053,1,2012,12,3.4369006,-50.89451,3.9552274,-51.104725,4.0383186,-51.104725,4.0383186,-51.104725,4.0383186,-51.104725
9,E1,15,0.04188872006510825,2985505,1,1997,2,3.5099843,-50.93288,3.9551897,-51.07581,4.0383186,-51.07581,4.0383186,-51.07581,4.0383186,-51.07581
9,E1,16,0.041915951311336345,9657737,39,2006,4,3.5611682,-50.877026,4.0383677,-51.124832,4.0383186,-51.124832,4.0383186,-51.124832,4.0383186,-51.124832
9,E1,17,0.04195042669867029,2985241,1,1997,2,3.446406,-50.898205,3.9551933,-51.096966,4.0383186,-51.096966,4.0383186,-51.096966,4.0383186,-51.096966
9,E1,18,0.042064557749826786,13158312,1,2011,2,3.5157251,-50.977577,3.9551895,-51.095837,4.0383186,-51.095837,4.0383186,-51.095837,4.0383186,-51.095837
9,E1,19,0.042186332854093435,9655639,39,2006,4,3.587269,-50.882263,4.038358,-51.124863,4.0383186,-51.124863,4.0383186,-51.124863,4.0383186,-51.124863
9,E1,20,0.04234681282552233,44128,39,1993,1,3.5446227,-50.901993,4.038346,-51.115345,4.0383186,-51.115345,4.0383186,-51.115345,4.0383186,-51.115345
10,E2,1,0.05280161232871395,11634546,55,2009,1,1.3759427,-49.792667,1.3759427,-49.792667,1.3759427,-49.792667,1.3759427,-49.792667,1.3759427,-49.792667
10,E2,2,0.05282921606580441,15008056,55,2013,8,1.37615,-49.793575,1.37615,-49.793575,1.37615,-49.793575,1.37615,-49.793575,1.37615,-49.793575
10,E2,3,0.05287379079753439,12705645,55,2010,6,1.376149,-49.7939,1.376149,-49.7939,1.376149,-49.7939,1.376149,-49.7939,1.376149,-49.7939
10,E2,4,0.0529341443844508,6651169,55,2002,3,1.3754994,-49.79215,1.3754994,-49.79215,1.3754994,-49.79215,1.3754994,-49.79215,1.3754994,-49.79215
10,E2,5,0.05294273553240521,1869748,55,1995,7,1.376421,-49.79525,1.376421,-49.79525,1.376421,-49.79525,1.376421,-49.79525,1.376421,-49.79525
10,E2,6,0.052999047218084995,4892021,55,1999,10,1.3756567,-49.793194,1.3756567,-49.793194,1.3756567,-49.793194,1.3756567,-49.793194,1.3756567,-49.793194
10,E2,7,0.05301837289447502,13551030,55,2011,8,1.3752588,-49.791958,1.3752588,-49.791958,1.3752588,-49.791958,1.3752588,-49.791958,1.3752588,-49.791958
10,E2,8,0.05304498644050888,12454134,55,2010,2,1.3763361,-49.795692,1.3763361,-49.795692,1.3763361,-49.795692,1.3763361,-49.795692,1.3763361,-49.795692
10,E2,9,0.05305368774020454,79952,55,1993,2,1.3756981,-49.79374,1.3756981,-49.79374,1.3756981,-49.79374,1.3756981,-49.79374,1.3756981,-49.79374
10,E2,10,0.05307619479398944,13248395,55,2011,3,1.3751146,-49.7919,1.3751146,-49.7919,1.3751146,-49.7919,1.3751146,-49.7919,1.3751146,-49.7919
10,E2,11,0.05308490334153262,14779856,55,2013,4,1.3753427,-49.792774,1.3753427,-49.792774,1.3753427,-49.792774,1.3753427,-49.792774,1.3753427,-49.792774
10,E2,12,0.053093516926535037,1118996,55,1994,7,1.3764453,-49.796345,1.3764453,-49.796345,1.3764453,-49.796345,1.3764453,-49.796345,1.3764453,-49.796345
10,E2,13,0.053109143104028714,13631427,55,2011,9,1.375469,-49.79339,1.375469,-49.79339,1.375469,-49.79339,1.375469,-49.79339,1.375469,-49.79339
10,E2,14,0.05313411406679598,8464552,55,2004,9,1.3769335,-49.797997,1.3769335,-49.797997,1.3769335,-49.797997,1.3769335,-49.797997,1.3769335,-49.797997
10,E2,15,0.05315175050810583,5204239,55,2000,3,1.3756745,-49.794376,1.3756745,-49.794376,1.3756745,-49.794376,1.3756745,-49.794376,1.3756745,-49.794376
10,E2,16,0.05315893339191628,14189076,55,2012,7,1.374868,-49.79167,1.374868,-49.79167,1.374868,-49.79167,1.374868,-49.79167,1.374868,-49.79167
10,E2,17,0.05315893339191628,12243222,55,2009,11,1.374868,-49.79167,1.374868,-49.79167,1.374868,-49.79167,1.374868,-49.79167,1.374868,-49.79167
10,E2,18,0.05315893339191628,12097800,55,2009,8,1.374868,-49.79167,1.374868,-49.79167,1.374868,-49.79167,1.374868,-49.79167,1.374868,-49.79167
10,E2,19,0.05315987581902941,859748,55,1994,3,1.374868,-49.79168,1.374868,-49.79168,1.374868,-49.79168,1.374868,-49.79168,1.374868,-49.79168
10,E2,20,0.05316034715167572,11744423,55,2009,2,1.374868,-49.791683,1.374868,-49.791683,1.374868,-49.791683,1.374868,-49.791683,1.374868,-49.791683
11,F,1,0.3010280754117742,5533224,32,2000,8,7.879701,-52.356697,7.7159314,-48.683216,7.33127,-40.565853,9.511954,-38.002533,9.978754,-38.334396
11,F,2,0.36009455945317675,10514676,32,2007,6,8.984021,-52.103027,8.00212,-48.017017,7.8881946,-42.05078,9.030786,-38.221657,10.414903,-37.585777
11,F,3,0.3729415491336895,2494302,32,1996,6,7.5855656,-52.221027,7.777877,-48.154064,7.941271,-41.406307,9.385339,-38.776924,11.3334,-39.15024
11,F,4,0.4067099148771419,5538397,32,2000,8,7.975109,-52.136932,7.1353717,-48.46906,7.218913,-40.56438,9.109957,-36.695877,10.226579,-38.782047
11,F,5,0.41959795213505324,5528544,32,2000,8,7.641398,-52.599842,8.354223,-48.418262,7.483961,-41.252785,9.116291,-36.809864,9.82146,-37.78481
11,F,6,0.44213373295570546,13622084,32,2011,9,7.226189,-52.296715,7.719764,-48.925377,7.9082046,-40.057533,10.026937,-38.658325,10.714356,-39.309196
11,F,7,0.4566678003297533,5542820,32,2000,9,8.511273,-51.924397,7.346405,-48.97296,7.5627213,-40.27166,8.457318,-38.211937,9.09296,-37.72696
11,F,8,0.4615308418219378,1277146,32,1994,10,8.996916,-52.157635,8.474656,-48.540367,8.308673,-42.374638,9.556457,-38.437534,11.504248,-38.579147
11,F,9,0.46259162421798017,11579188,32,2008,12,7.3464265,-51.944614,8.317094,-48.641266,9.440431,-39.982018,9.044447,-37.650654,9.297042,-38.169357
11,F,10,0.4658672714375365,1272502,32,1994,10,9.140156,-52.02734,8.308395,-48.068638,7.6390076,-41.48289,9.916856,-37.93722,9.881069,-40.122463
11,F,11,0.4812034324658853,10613415,32,2007,8,9.304831,-51.55666,7.758594,-48.228916,7.1207495,-39.861217,9.328655,-36.52587,10.738863,-39.28271
11,F,12,0.48406308411718296,8370436,32,2004,7,9.231294,-52.037468,7.821716,-48.050278,7.736674,-41.479008,9.520953,-36.97929,8.9830265,-37.338215
11,F,13,0.48835220410412405,5402039,32,2000,6,8.578536,-52.42196,8.308536,-48.8105,8.34439,-41.239323,8.6100645,-36.42658,11.486679,-38.334805
11,F,14,0.5086254731788827,7626677,32,2003,7,8.276393,-52.660137,7.6850433,-48.23675,6.4634213,-40.309235,8.68138,-38.535152,10.270995,-39.198666
11,F,15,0.5108182071163007,6392526,32,2001,11,8.510786,-51.499283,8.109087,-48.213493,8.399255,-42.886627,9.47538,-37.26661,12.170341,-38.099724
11,F,16,0.5123156435021935,1088402,32,1994,7,8.637977,-52.434525,8.923738,-48.2333,7.1499767,-41.155422,9.062796,-38.75654,9.71438,-39.32151
11,F,17,0.5199055374117136,14196699,32,2012,7,8.62716,-52.309093,7.4610896,-48.312683,8.683115,-40.868454,11.054329,-38.6452,10.887757,-39.447983
11,F,18,0.52004962645449,1984504,32,1995,9,7.673109,-52.36395,8.128008,-49.21715,8.051911,-40.052986,11.052768,-38.768154,10.520557,-38.32614
11,F,19,0.5247071756704443,7621744,32,2003,7,8.88758,-52.423958,8.519949,-48.28659,6.421105,-40.45596,8.7436285,-38.609932,10.2507105,-39.40074
11,F,20,0.5250148571280219,1274992,32,1994,10,8.948481,-52.18369,8.432291,-48.66392,6.8692966,-39.5535,9.7665615,-38.63376,9.807444,-40.025257
12,S,1,0.16761167835148413,14736908,24,2013,4,3.0103047,-50.92341,4.215144,-51.659145,5.4655104,-53.20263,5.9610615,-55.515797,6.2896667,-57.370365
12,S,2,0.1695196631338864,9387751,24,2005,12,2.98137,-50.91531,4.2685804,-51.683716,5.4535823,-53.168934,5.948301,-55.513145,6.241805,-57.282787
12,S,3,0.17173927506751538,2162926,24,1995,12,3.0294359,-50.91298,4.254752,-51.68571,5.521837,-53.206154,5.946212,-55.291443,6.3077273,-57.389812
12,S,4,0.1722524797663964,7377301,24,2003,3,2.8827326,-50.87655,4.235931,-51.644577,5.4509673,-53.13697,5.9666247,-55.629738,6.3458123,-57.450764
12,S,5,0.1727778533929886,4357169,24,1999,1,2.9137201,-50.862095,4.372722,-51.698845,5.453246,-53.176888,6.023239,-55.541664,6.369742,-57.281414
12,S,6,0.17323547065332057,4350447,24,1999,1,2.7804008,-50.740295,4.320335,-51.659763,5.533619,-53.439793,5.9502983,-55.649628,6.522145,-57.457417
12,S,7,0.17352651466014682,740467,24,1994,1,2.835365,-50.825943,4.2835207,-51.684265,5.4906764,-53.201702,5.8161,-55.87699,6.3612323,-57.36377
12,S,8,0.1740626466176825,10238783,24,2007,2,2.9049854,-50.8513,4.239399,-51.670414,5.4720793,-53.20735,5.9193015,-55.877052,6.526005,-57.587387
12,S,9,0.17584311688979193,4355991,24,1999,1,2.8225913,-50.786972,4.287561,-51.63321,5.4509087,-53.049538,5.948472,-55.711906,6.406241,-57.305885
12,S,10,0.1759076665601531,7364885,24,2003,3,2.9084969,-50.83209,4.226029,-51.63446,5.5341225,-53.215656,6.003406,-55.541023,6.4460597,-57.58054
12,S,11,0.17667813518147168,11641616,24,2009,1,2.8667397,-50.864483,4.2414846,-51.66226,5.46456,-53.202038,5.7884874,-55.891243,6.226498,-57.24917
12,S,12,0.177033869307947,4355810,24,1999,1,2.939351,-50.86991,4.39759,-51.76179,5.618599,-53.607716,5.955957,-55.54011,6.5617385,-57.464325
12,S,13,0.1772071966039583,10358717,24,2007,4,3.0596972,-50.971565,4.211351,-51.657127,5.57085,-53.538605,5.9568167,-55.656094,6.2417045,-57.272396
12,S,14,0.17726736608678684,13040731,24,2010,12,2.8895729,-50.755848,4.410455,-51.782722,5.4699783,-53.200787,6.0305147,-55.61945,6.3574605,-57.34048
12,S,15,0.17781440090703554,7199264,24,2002,12,2.992135,-50.847908,4.253786,-51.67812,5.456072,-53.157185,5.8254957,-55.88398,6.203818,-57.223835
12,S,16,0.17825952363179795,14583237,24,2013,1,3.0293143,-50.914085,4.240482,-51.689537,5.5904493,-53.533707,5.9470625,-55.87687,6.4785633,-57.547333
12,S,17,0.17852698967561406,7190648,24,2002,12,3.0786507,-50.88296,4.2604966,-51.69015,5.455908,-53.181923,5.902025,-55.876892,6.24622,-57.28179
12,S,18,0.1786014180499517,14733939,24,2013,4,2.8815324,-50.91821,4.225285,-51.635532,5.5426784,-53.53395,6.0304976,-55.538296,6.3815026,-57.582985
12,S,19,0.17871830505035674,9366334,24,2005,11,2.9224913,-50.818092,4.297649,-51.681404,5.5342054,-53.445065,5.796805,-55.92295,6.283482,-57.33123
12,S,20,0.17879327922796762,14733806,24,2013,4,2.869979,-50.922604,4.2228174,-51.614124,5.458858,-53.20287,5.954045,-55.46722,6.297768,-57.459152
13,S1,1,0.25104168625372236,8687276,62,2004,12,4.1726856,-51.200314,5.4659266,-53.196823,6.011764,-55.626343,7.8079867,-58.92448,9.78151,-61.447147
13,S1,2,0.25354064157350725,10307860,62,2007,3,3.7226202,-51.066822,5.4901724,-53.17431,5.856719,-56.03158,8.174462,-59.354866,10.107896,-62.138927
13,S1,3,0.25933496956842506,12412989,62,2010,1,4.029381,-51.11845,5.4572453,-53.176136,5.7934246,-55.94643,8.164117,-59.346653,9.823107,-61.45714
13,S1,4,0.2649503241562129,13958785,62,2012,3,4.0308714,-51.10192,5.453515,-53.03031,5.9508686,-56.71091,7.83577,-58.951584,9.992508,-62.05006
13,S1,5,0.264984458575797,10301670,62,2007,3,3.7149436,-51.066742,5.541277,-53.251003,5.7941937,-55.955936,7.7120814,-58.809135,9.827629,-61.790462
13,S1,6,0.2673504707153855,9669805,62,2006,4,3.8953424,-51.08937,5.477334,-53.20168,5.8422456,-55.89662,8.327324,-59.6217,9.782391,-61.432747
13,S1,7,0.27053850664106066,13962531,62,2012,3,3.8469613,-51.071114,5.4520955,-53.10188,6.122437,-57.186012,8.266394,-59.45356,9.80297,-61.456905
13,S1,8,0.2705666216683028,10306117,62,2007,3,3.7982562,-51.060307,5.541272,-53.41867,5.867046,-56.23598,8.27926,-59.567463,10.00648,-62.15673
13,S1,9,0.27269675423097484,128375,62,1993,3,3.4799466,-50.99988,5.470201,-53.177666,5.812119,-56.012737,8.204568,-59.37528,9.854502,-61.955578
13,S1,10,0.272710613771602,9661469,62,2006,4,3.894692,-51.093872,5.4555216,-53.186256,5.8632884,-55.99763,8.2688675,-59.624176,9.603657,-61.24206
13,S1,11,0.27300220348258725,10303733,62,2007,3,3.8812938,-51.06678,5.538212,-53.417774,5.950115,-56.409473,8.351688,-59.765816,9.828318,-61.886036
13,S1,12,0.2734807866856592,9656138,62,2006,4,3.6614552,-51.02028,5.46517,-53.179893,5.873048,-55.87938,8.352698,-59.623974,9.991211,-62.120293
13,S1,13,0.2740757198694448,126541,62,1993,3,4.160177,-51.19718,5.5343714,-53.280098,5.8021207,-56.006084,8.200404,-59.359383,9.909469,-62.02249
13,S1,14,0.2750996171385896,13966029,62,2012,3,3.7062685,-51.06968,5.494805,-53.19994,6.140959,-57.186802,8.282887,-59.582382,9.720654,-61.373592
13,S1,15,0.2770005198220368,10305645,62,2007,3,3.7948737,-51.063503,5.537584,-53.235954,5.992101,-56.7834,8.358791,-59.7031,10.036365,-62.1541
13,S1,16,0.2785806771685642,13949383,62,2012,3,3.6568847,-50.989662,5.4560795,-53.1537,5.866078,-56.041897,7.648084,-58.79126,9.597967,-61.242462
13,S1,17,0.2790104997361744,10300748,62,2007,3,3.7594547,-51.06606,5.5014644,-53.189598,6.1241837,-57.18939,8.288581,-59.590614,10.01465,-62.15322
13,S1,18,0.27946354490130493,8176938,62,2004,4,3.8211412,-51.07106,5.5002427,-53.199574,5.9522824,-55.538666,7.4744573,-58.582535,10.059935,-62.11702
13,S1,19,0.2796669121721131,9666681,62,2006,4,3.9030392,-51.100754,5.4551716,-53.14494,5.8733625,-56.072323,8.348971,-59.8312,9.6684,-61.294773
13,S1,20,0.2801916598307718,10271065,62,2007,2,3.626156,-51.05375,5.473834,-53.18894,5.865992,-56.11102,7.6027327,-58.75363,9.575193,-61.006863
